ID Ph??ng xã,ID t?nh thành,ID Qu?n huy?n,??n v?,Tên Ph??ng xã,,
1726,37,114,Ph??ng,5,,
1727,37,114,Ph??ng,6,,
1728,37,114,Ph??ng,7,,
1729,37,114,Xã,An V?nh Ngãi,,
1740,37,115,Xã,H?ng Th?nh,,
1741,37,115,Th? tr?n,Tân H?ng,,
1742,37,115,Xã,Th?nh H?ng,,
1745,37,115,Xã,V?nh Châu B,,
1747,37,115,Xã,V?nh L?i,,
1748,37,115,Xã,V?nh Th?nh,,
1750,37,116,Xã,H?u Th?nh ?ông,,
1751,37,116,Xã,H?u Th?nh Tây,,
1752,37,116,Xã,Ki?n Bình,,
1756,37,116,Xã,Tân Bình,,
1760,37,116,Xã,Tân Thành,,
1761,37,116,Th? tr?n,Tân Th?nh,,
1763,37,117,Xã,Bình Lãng,,
1766,37,117,Xã,??c Tân,,
1772,37,117,Th? tr?n,Tân Tr?,,
1773,37,118,Xã,Tân ?ông,,
1775,37,118,Xã,Tân Tây,,
1776,37,118,Xã,Th?nh An,,
1777,37,118,Th? tr?n,Th?nh Hóa,,
1778,37,118,Xã,Th?nh Phú,,
1779,37,118,Xã,Th?nh Ph??c,,
1780,37,118,Xã,Thu?n Bình,,
1783,37,118,Xã,Th?y Tây,,
1788,37,119,Xã,Long Thu?n,,
1789,37,119,Xã,M? An,,
1792,37,119,Xã,M? Th?nh,,
1793,37,119,Xã,Nh? Thành,,
1797,37,120,Xã,H?ng ?i?n A,,
1798,37,120,Xã,Khánh H?ng,,
1799,37,120,Xã,Thái Bình Trung,,
1800,37,120,Xã,Thái Tr?,,
1805,37,120,Xã,V?nh Thu?n,,
1806,37,120,Xã,V?nh Tr?,,
1807,45,121,Xã,Trà Bui,,
1811,45,121,Xã,Trà Giác,,
1812,45,121,Xã,Trà Giang,,
1814,45,121,Xã,Trà Ka,,
1818,45,121,Xã,Trà S?n,,
1819,45,121,Xã,Trà Tân,,
1820,45,122,Th? tr?n,Ái Ngh?a,,
1823,45,122,Xã,??i C??ng,,
1825,45,122,Xã,??i Hi?p,,
1828,45,122,Xã,??i H?ng,,
1829,45,122,Xã,??i Lãnh,,
1830,45,122,Xã,??i Minh,,
1832,45,122,Xã,??i Phong,,
1833,45,122,Xã,??i Quang,,
1834,45,122,Xã,??i S?n,,
1835,45,122,Xã,??i Tân,,
1861,45,124,Xã,J? Ngây,,
1866,45,124,Xã,Tà Lu,,
1867,45,124,Xã,T?,,
1869,45,125,Xã,Duy Châu,,
1875,45,125,Xã,Duy S?n,,
1877,45,125,Xã,Duy Thành,,
1879,45,125,Xã,Duy Trinh,,
1882,45,125,Th? tr?n,Nam Ph??c,,
1886,45,126,Xã,Hi?p Hòa,,
1887,45,126,Xã,Hi?p Thu?n,,
1889,45,126,Xã,Ph??c Trà,,
1892,45,126,Xã,Qu? Th?,,
1895,45,126,Xã,Th?ng Ph??c,,
1900,45,127,Ph??ng,C?m Nam,,
1902,45,127,Xã,C?m Thanh,,
1903,45,127,Ph??ng,C?a ??i,,
1909,45,128,Xã,Cà Dy,,
1911,45,128,Xã,Ch? Chun,,
1915,45,128,Xã,La Dêê,,
1916,45,128,Xã,Laêê,,
1919,45,128,Th? tr?n,Th?nh M?,,
1921,45,129,Xã,Trà Cang,,
1922,45,129,Xã,Trà Don,,
1923,45,129,Xã,Trà D?n,,
1926,45,129,Xã,Trà Mai,,
1928,45,129,Xã,Trà T?p,,
1929,45,129,Xã,Trà Vân,,
1930,45,129,Xã,Trà Vinh,,
1932,45,130,Xã,Qu? Lâm,,
1936,45,130,Xã,Qu? Trung,,
1937,45,130,Xã,S?n Viên,,
1938,45,131,Th? tr?n,Núi Thành,,
1939,45,131,Xã,Tam Anh B?c,,
1940,45,131,Xã,Tam Anh Nam,,
1941,45,131,Xã,Tam Giang,,
1942,45,131,Xã,Tam H?i,,
1946,45,131,Xã,Tam M? Tây,,
1947,45,131,Xã,Tam Ngh?a,,
1948,45,131,Xã,Tam Quang,,
1950,45,131,Xã,Tam Th?nh,,
1952,45,131,Xã,Tam Trà,,
1955,45,132,Th? tr?n,Phú Th?nh,,
1957,45,132,Xã,Tam ??i,,
1959,45,132,Xã,Tam ?àn,,
1960,45,132,Xã,Tam Lãnh,,
1961,45,132,Xã,Tam L?c,,
1962,45,132,Xã,Tam Ph??c,,
1965,45,132,Xã,Tam Vinh,,
1967,45,133,Xã,Ph??c Chánh,,
1968,45,133,Xã,Ph??c Công,,
1970,45,133,Xã,Ph??c Hi?p,,
1975,45,133,Xã,Ph??c N?ng,,
1976,45,133,Xã,Ph??c Thành,,
1978,45,134,Th? tr?n,?ông Phú,,
1982,45,134,Xã,Qu? Châu,,
1985,45,134,Xã,Qu? Long,,
1986,45,134,Xã,Qu? Minh,,
1993,45,135,Ph??ng,An M?,,
1997,45,135,Ph??ng,Hòa H??ng,,
1998,45,135,Ph??ng,Hoà Thu?n,,
2001,45,135,Xã,Tam Phú,,
2003,45,135,Xã,Tam Thanh,,
2004,45,135,Ph??ng,Tân Th?nh,,
2005,45,135,Ph??ng,Tr??ng Xuân,,
2007,45,136,Xã,A Tiêng,,
2010,45,136,Xã,Bha Lê,,
2011,45,136,Xã,Ch'?m,,
2014,45,136,Xã,L?ng,,
2015,45,136,Xã,Tr'hy,,
2016,45,137,Xã,Bình An,,
2017,45,137,Xã,Bình Chánh,,
2018,45,137,Xã,Bình ?ào,,
2021,45,137,Xã,Bình D??ng,,
2022,45,137,Xã,Bình Giang,,
2024,45,137,Xã,Bình Lãnh,,
2025,45,137,Xã,Bình Minh,,
2027,45,137,Xã,Bình Nguyên,,
2028,45,137,Xã,Bình Phú,,
2029,45,137,Xã,Bình Ph?c,,
2031,45,137,Xã,Bình Quý,,
2033,45,137,Xã,Bình Tr?,,
2038,45,138,Xã,Tiên An,,
2040,45,138,Xã,Tiên C?nh,,
2041,45,138,Xã,Tiên Châu,,
2042,45,138,Xã,Tiên Hà,,
2044,45,138,Th? tr?n,Tiên K?,,
2045,45,138,Xã,Tiên Lãnh,,
2052,45,138,Xã,Tiên Th?,,
2064,67,140,Xã,Bàu Chinh,,
2065,67,140,Xã,Bình Ba,,
2068,67,140,Xã,Cù B?,,
2072,67,140,Th? tr?n,Ngãi Giao,,
2073,67,140,Xã,Ngh?a Thành,,
2075,67,140,Xã,S?n Bình,,
2076,67,140,Xã,Su?i Ngh?,,
2077,67,140,Xã,Su?i Rao,,
2078,67,140,Xã,Xà Bang,,
2080,67,142,Th? tr?n,??t ??,,
2081,67,142,Xã,La?ng Da?i,,
2082,67,142,Xã,L?c An,,
2083,67,142,Xã,Long M?,,
2085,67,142,Th? tr?n,Ph??c H?i,,
2086,67,142,Xã,Ph??c H?i,,
2088,67,143,Xã,An Ngãi,,
2089,67,143,Xã,An Nh?t,,
2093,67,143,Xã,Ph??c T?nh,,
2106,67,145,Ph??ng,1,,
2117,67,145,Ph??ng,9,,
2120,67,145,Ph??ng,R?ch D?a,,
2125,67,146,Xã,Bình Châu,,
2126,67,146,Xã,Bông Trang,,
2129,67,146,Xã,Hòa Hi?p,,
2130,67,146,Xã,Hòa H?i,,
2137,72,147,Xã,Cuôr Knia,,
2139,72,147,Xã,Ea Huar,,
2141,72,147,Xã,Ea Wer,,
2143,72,147,Xã,Tân Hoà,,
2156,72,149,Xã,C? ÊBur,,
2162,72,149,Xã,Hòa Th?ng,,
2163,72,149,Xã,Hòa Thu?n,,
2164,72,149,Xã,Hòa Xuân,,
2165,72,149,Ph??ng,Khánh Xuân,,
2166,72,149,Ph??ng,Tân An,,
2172,72,149,Ph??ng,Th?ng L?i,,
2173,72,149,Ph??ng,Thành Công,,
2176,72,149,Ph??ng,T? An,,
2177,72,150,Xã,C? Ê Wi,,
2181,72,150,Xã,Ea Ktur,,
2216,72,153,Xã,C? Huê,,
2219,72,153,Xã,C? Jang,,
2220,72,153,Xã,Ea ?ar,,
2221,72,153,Th? tr?n,Ea Kar,,
2223,72,153,Th? tr?n,Ea Kn?p,,
2226,72,153,Xã,Ea Sar,,
2228,72,153,Xã,Ea Tih,,
2229,72,153,Xã,Xuân Phú,,
2232,72,154,Xã,Ea Bung,,
2235,72,154,Th? tr?n,Ea Súp,,
2237,72,154,Xã,Ia L?p,,
2242,72,155,Th? tr?n,Buôn Tr?p,,
2243,72,155,Xã,Dray Sáp,,
2245,72,155,Xã,Ea Bông,,
2246,72,155,Xã,Ea Na,,
2248,72,156,Xã,C? Dr?m,,
2249,72,156,Xã,C? Kty,,
2250,72,156,Xã,C? Pui,,
2251,72,156,Xã,Dang Kang,,
2252,72,156,Xã,Ea Trul,,
2253,72,156,Xã,Hòa L?,,
2254,72,156,Xã,Hòa Phong,,
2256,72,156,Xã,Hòa Tân,,
2258,72,156,Xã,Khuê Ng?c ?i?n,,
2259,72,156,Th? tr?n,Krông Kmar,,
2262,72,157,Xã,Ch? KBô,,
2269,72,157,Xã,Tân L?p,,
2270,72,158,Xã,C? Klông,,
2271,72,158,Xã,?Liê Ya,,
2275,72,158,Xã,Ea Tam,,
2276,72,158,Xã,Ea Tân,,
2277,72,158,Xã,Ea Tóh,,
2279,72,158,Xã,Phú L?c,,
2282,72,159,Xã,Ea Hiu,,
2286,72,159,Xã,Ea Ku?ng,,
2288,72,159,Xã,Ea Uy,,
2292,72,159,Xã,Hòa ?ông,,
2293,72,159,Xã,Hòa Ti?n,,
2295,72,159,Th? tr?n,Ph??c An,,
2322,14,162,Xã,??nh Môn,,
2325,14,162,Xã,Tân Th?nh,,
2327,14,162,Xã,Th?i Tân,,
2332,14,162,Xã,Tr??ng Xuân A,,
2337,14,163,Ph??ng,An Th?i,,
2338,14,163,Ph??ng,Bình Th?y,,
2339,14,163,Ph??ng,Bùi H?u Ngh?a,,
2340,14,163,Ph??ng,Long Hòa,,
2341,14,163,Ph??ng,Long Tuy?n,,
2343,14,163,Ph??ng,Trà An,,
2345,14,164,Ph??ng,Ba Láng,,
2348,14,164,Ph??ng,Lê Bình,,
2351,14,164,Ph??ng,Th??ng Th?nh,,
2352,14,165,Th? tr?n,C? ??,,
2355,14,165,Xã,Th?nh Phú,,
2356,14,165,Xã,Th?i ?ông,,
2358,14,165,Xã,Th?i Xuân,,
2360,14,165,Xã,Trung H?ng,,
2361,14,165,Xã,Trung Th?nh,,
2364,14,166,Ph??ng,An Hòa,,
2368,14,166,Ph??ng,An Nghi?p,,
2371,14,166,Ph??ng,Cái Kh?,,
2372,14,166,Ph??ng,H?ng L?i,,
2373,14,166,Ph??ng,Tân An,,
2374,14,166,Ph??ng,Th?i Bình,,
2377,14,167,Ph??ng,Long H?ng,,
2381,14,167,Ph??ng,Th?i Long,,
2383,14,168,Xã,Giai Xuân,,
2385,14,168,Xã,Nh?n Ái,,
2386,14,168,Xã,Nh?n Ngh?a,,
2389,14,168,Xã,Tr??ng Long,,
2390,14,169,Ph??ng,Tân H?ng,,
2391,14,169,Ph??ng,Tân L?c,,
2395,14,169,Ph??ng,Th?t N?t,,
2396,14,169,Ph??ng,Thu?n An,,
2397,14,169,Ph??ng,Thu?n H?ng,,
2398,14,169,Ph??ng,Trung Kiên,,
2401,14,170,Xã,Th?nh An,,
2402,14,170,Xã,Th?nh L?c,,
2404,14,170,Xã,Th?nh M?,,
2405,14,170,Xã,Th?nh Q??i,,
2407,14,170,Xã,Th?nh Ti?n,,
2411,11,171,Xã,Bình An,,
2412,11,171,Xã,Bình Tân,,
2413,11,171,Th? tr?n,Ch? L?u,,
2414,11,171,Xã,H?i Ninh,,
2415,11,171,Xã,Hòa Th?ng,,
2417,11,171,Xã,H?ng Thái,,
2418,11,171,Th? tr?n,L??ng S?n,,
2420,11,171,Xã,Phan Hi?p,,
2421,11,171,Xã,Phan Hòa,,
2426,11,171,Xã,Phan Ti?n,,
2428,11,171,Xã,Sông L?y,,
2432,11,173,Xã,?a Kai,,
2435,11,173,Xã,??c H?nh,,
2437,11,173,Xã,??c Tín,,
2440,11,173,Xã,Sùng Nh?n,,
2441,11,173,Xã,Tân Hà,,
2443,11,173,Th? tr?n,Võ Xu,,
2444,11,173,Xã,V? Hoà,,
2445,11,174,Xã,S?n M?,,
2446,11,174,Xã,Sông Phan,,
2447,11,174,Xã,Tân ??c,,
2450,11,174,Th? tr?n,Tân Ngh?a,,
2451,11,174,Xã,Tân Phúc,,
2453,11,174,Xã,Tân Xuân,,
2454,11,174,Xã,Th?ng H?i,,
2456,11,175,Xã,?ông Giang,,
2457,11,175,Xã,?ông Ti?n,,
2458,11,175,Xã,Hàm Chính,,
2461,11,175,Xã,Hàm Liêm,,
2463,11,175,Xã,Hàm Th?ng,,
2464,11,175,Xã,Hàm Trí,,
2467,11,175,Xã,La D?,,
2468,11,175,Th? tr?n,Ma Lâm,,
2470,11,175,Th? tr?n,Phú Long,,
2476,11,176,Xã,Hàm Minh,,
2477,11,176,Xã,Hàm M?,,
2478,11,176,Xã,Hàm Th?nh,,
2479,11,176,Xã,M??ng Mán,,
2480,11,176,Xã,Tân L?p,,
2483,11,176,Th? tr?n,Thu?n Nam,,
2487,11,177,Ph??ng,Ph??c L?c,,
2488,11,177,Ph??ng,Tân An,,
2489,11,177,Xã,Tân Bình,,
2491,11,177,Xã,Tân Ph??c,,
2492,11,177,Ph??ng,Tân Thi?n,,
2493,11,177,Xã,Tân Ti?n,,
2497,11,178,Ph??ng,??c Th?ng,,
2498,11,178,Ph??ng,Hàm Ti?n,,
2500,11,178,Ph??ng,L?c ??o,,
2501,11,178,Ph??ng,M?i Né,,
2502,11,178,Xã,Phong N?m,,
2505,11,178,Ph??ng,Phú Tài,,
2509,11,178,Xã,Thi?n Nghi?p,,
2510,11,178,Xã,Ti?n L?i,,
2511,11,178,Xã,Ti?n Thành,,
2514,11,179,Xã,??ng Kho,,
2515,11,179,Xã,??c Bình,,
2516,11,179,Xã,??c Phú,,
2518,11,179,Xã,??c Thu?n,,
2520,11,179,Xã,Gia Huynh,,
2521,11,179,Xã,Huy Khiêm,,
2522,11,179,Xã,La Ngâu,,
2523,11,179,Th? tr?n,L?c Tánh,,
2524,11,179,Xã,M?ng T?,,
2525,11,179,Xã,Ngh? ??c,,
2526,11,179,Xã,Su?i Ki?t,,
2527,11,180,Xã,Bình Th?nh,,
2531,11,180,Th? tr?n,Liên H??ng,,
2533,11,180,Th? tr?n,Phan Rí C?a,,
2534,11,180,Xã,Phong Phú,,
2536,11,180,Xã,Ph??c Th?,,
2539,36,181,Xã,B&39; Lá,,
2540,36,181,Xã,L?c An,,
2544,36,181,Xã,L?c Lâm,,
2546,36,181,Xã,L?c Ngãi,,
2547,36,181,Xã,L?c Phú,,
2549,36,181,Xã,L?c Tân,,
2551,36,181,Xã,L?c Thành,,
2557,36,182,Xã,??i Lào,,
2558,36,182,Xã,??m Bri,,
2560,36,182,Xã,L?c Nga,,
2563,36,182,Xã,L?c Thanh,,
2564,36,182,Ph??ng,L?c Ti?n,,
2566,36,183,Xã,??ng Nai Th??ng,,
2567,36,183,Xã,??c Ph?,,
2568,36,183,Xã,Gia Vi?n,,
2577,36,184,Th? tr?n,?? M'Ri,,
2581,36,184,Xã,?? T?n,,
2586,36,184,Xã,Ph??c L?c,,
2588,36,185,Ph??ng,10,,
2589,36,185,Ph??ng,11,,
2590,36,185,Ph??ng,12,,
2593,36,185,Ph??ng,4,,
2595,36,185,Ph??ng,6,,
2596,36,185,Ph??ng,7,,
2597,36,185,Ph??ng,8,,
2598,36,185,Ph??ng,9,,
2605,36,186,Xã,?? Lây,,
2607,36,186,Th? tr?n,?? T?h,,
2610,36,186,Xã,M? ??c,,
2611,36,186,Xã,Qu?ng Tr?,,
2614,36,187,Xã,?? K&39; Nàng,,
2615,36,187,Xã,?? Long,,
2617,36,187,Xã,?? Rsal,,
2619,36,187,Xã,Liêng Srônh,,
2621,36,187,Xã,Rô Men,,
2623,36,188,Th? tr?n,Di Linh,,
2624,36,188,Xã,?inh L?c,,
2630,36,188,Xã,Hòa B?c,,
2632,36,188,Xã,Hòa Ninh,,
2633,36,188,Xã,Hòa Trung,,
2635,36,188,Xã,S?n ?i?n,,
2637,36,188,Xã,Tân Châu,,
2640,36,188,Xã,Tân Th??ng,,
2642,36,189,Th? tr?n,D'ran,,
2643,36,189,Xã,Ka ?ô,,
2644,36,189,Xã,Ka ??n,,
2646,36,189,Xã,L?c Xuân,,
2648,36,189,Xã,Qu?ng L?p,,
2650,36,189,Xã,Tu Tra,,
2651,36,190,Xã,Bình Th?nh,,
2652,36,190,Xã,?à Loan,,
2654,36,190,Xã,Hi?p An,,
2655,36,190,Xã,Hi?p Th?nh,,
2656,36,190,Xã,Liên Hi?p,,
2657,36,190,Th? tr?n,Liên Ngh?a,,
2662,36,190,Xã,Tà Hine,,
2664,36,190,Xã,Tân H?i,,
2668,36,191,Xã,?? Sar,,
2669,36,191,Xã,??ng KN?,,
2670,36,191,Th? tr?n,L?c D??ng,,
2671,36,191,Xã,Lát,,
2673,36,192,Xã,?an Ph??ng,,
2674,36,192,Th? tr?n,?inh V?n,,
2676,36,192,Xã,Gia Lâm,,
2678,36,192,Xã,Liên Hà,,
2679,36,192,Xã,Mê Linh,,
2680,36,192,Th? tr?n,Nam Ban,,
2681,36,192,Xã,Nam Hà,,
2682,36,192,Xã,Phi Tô,,
2683,36,192,Xã,Phú S?n,,
2687,36,192,Xã,Tân V?n,,
2689,55,193,Th? tr?n,A L??i,,
2690,55,193,Xã,A Ngo,,
2691,55,193,Xã,A Roàng,,
2693,55,193,Xã,?ông S?n,,
2695,55,193,Xã,H?ng H?,,
2703,55,193,Xã,H?ng Vân,,
2705,55,193,Xã,H??ng Nguyên,,
2706,55,193,Xã,H??ng Phong,,
2710,55,194,Ph??ng,An C?u,,
2712,55,194,Ph??ng,An Hòa,,
2713,55,194,Ph??ng,An Tây,,
2716,55,194,Ph??ng,H??ng S?,,
2720,55,194,Ph??ng,Phú H?u,,
2724,55,194,Ph??ng,Phú Nhu?n,,
2727,55,194,Ph??ng,Ph??ng ?úc,,
2736,55,194,Ph??ng,V? D?,,
2771,55,197,Xã,H??ng H?u,,
2772,55,197,Xã,H??ng L?c,,
2773,55,197,Xã,H??ng Phú,,
2774,55,197,Xã,H??ng S?n,,
2775,55,197,Th? tr?n,Khe Tre,,
2776,55,197,Xã,Th??ng L?,,
2777,55,197,Xã,Th??ng Long,,
2778,55,197,Xã,Th??ng Nh?t,,
2779,55,197,Xã,Th??ng Qu?ng,,
2780,55,198,Xã,?i?n H?i,,
2781,55,198,Xã,?i?n Hòa,,
2783,55,198,Xã,?i?n L?c,,
2785,55,198,Xã,Phong An,,
2786,55,198,Xã,Phong Bình,,
2787,55,198,Xã,Phong Ch??ng,,
2789,55,198,Xã,Phong H?i,,
2791,55,198,Xã,Phong Hòa,,
2792,55,198,Xã,Phong M?,,
2793,55,198,Xã,Phong S?n,,
2795,55,198,Xã,Phong Thu,,
2802,55,199,Xã,L?c Hòa,,
2804,55,199,Xã,L?c Th?y,,
2805,55,199,Xã,L?c Ti?n,,
2808,55,199,Th? tr?n,Phú L?c,,
2812,55,199,Xã,Vinh H?ng,,
2816,55,200,Th? tr?n,Phú ?a,,
2817,55,200,Xã,Phú Diên,,
2820,55,200,Xã,Phú H?,,
2823,55,200,Xã,Phú M?,,
2827,55,200,Xã,Phú Xuân,,
2829,55,200,Xã,Vinh An,,
2833,55,200,Xã,Vinh Thanh,,
2834,55,200,Xã,Vinh Xuân,,
2835,55,201,Xã,Qu?ng An,,
2839,55,201,Xã,Qu?ng Phú,,
2841,55,201,Xã,Qu?ng Thái,,
2842,55,201,Xã,Qu?ng Thành,,
2843,55,201,Xã,Qu?ng Th?,,
2844,55,201,Xã,Qu?ng Vinh,,
2846,31,202,Xã,?ông Thái,,
2852,31,202,Xã,Tây Yên,,
2854,31,202,Th? tr?n,Th? Ba,,
2863,31,203,Xã,Vân Khánh,,
2864,31,203,Xã,Vân Khánh ?ông,,
2865,31,203,Xã,Vân Khánh Tây,,
2866,31,204,Xã,Bình An,,
2867,31,204,Xã,Gi?c T??ng,,
2869,31,204,Th? tr?n,Minh L??ng,,
2870,31,204,Xã,Mong Th?,,
2871,31,204,Xã,Mong Th? A,,
2874,31,204,Xã,V?nh Hòa Hi?p,,
2875,31,204,Xã,V?nh Hoà Phú,,
2877,31,205,Xã,Phú M?,,
2878,31,205,Xã,Tân Khánh Hòa,,
2883,31,206,Th? tr?n,Gi?ng Ri?ng,,
2884,31,206,Xã,Hoà An,,
2887,31,206,Xã,Hòa Thu?n,,
2891,31,206,Xã,Ng?c Thành,,
2892,31,206,Xã,Ng?c Thu?n,,
2894,31,206,Xã,Th?nh Hòa,,
2898,31,206,Xã,V?nh Phú,,
2900,31,207,Xã,??nh An,,
2902,31,207,Th? tr?n,Gò Quao,,
2903,31,207,Xã,Th?i Qu?n,,
2905,31,207,Xã,V?nh Hòa H?ng B?c,,
2907,31,207,Xã,V?nh Ph??c A,,
2908,31,207,Xã,V?nh Ph??c B,,
2909,31,207,Xã,V?nh Th?ng,,
2910,31,207,Xã,V?nh Tuy,,
2921,31,209,Xã,Lình Hu?nh,,
2923,31,209,Xã,M? Lâm,,
2924,31,209,Xã,M? Ph??c,,
2929,31,209,Xã,S?n Bình,,
2931,31,209,Xã,Th? S?n,,
2932,31,210,Xã,An S?n,,
2933,31,210,Xã,Hòn Tre,,
2934,31,210,Xã,L?i S?n,,
2935,31,210,Xã,Nam Du,,
2937,31,211,Xã,Bình Tr?,,
2938,31,211,Xã,D??ng Hòa,,
2939,31,211,Xã,Hòa ?i?n,,
2940,31,211,Xã,Hòn Ngh?,,
2941,31,211,Xã,Kiên Bình,,
2943,31,211,Xã,S?n H?i,,
2954,31,213,Ph??ng,V?nh Thanh Vân,,
2955,31,213,Ph??ng,An Bình,,
2957,31,213,Xã,Phi Thông,,
2958,31,213,Ph??ng,R?ch S?i,,
2959,31,213,Ph??ng,V?nh B?o,,
2962,31,213,Ph??ng,V?nh L?i,,
2963,31,213,Ph??ng,V?nh Quang,,
2964,31,213,Ph??ng,V?nh Thanh,,
2965,31,213,Ph??ng,V?nh Thông,,
2966,31,214,Xã,Tân An,,
2969,31,214,Xã,Tân Hi?p B,,
2972,31,214,Xã,Tân Thành,,
2974,31,214,Xã,Th?nh ?ông A,,
2975,31,214,Xã,Th?nh ?ông B,,
2976,31,214,Xã,Th?nh Tr?,,
2986,31,216,Xã,V?nh Bình B?c,,
2987,31,216,Xã,V?nh Bình Nam,,
2992,6,217,Ph??ng,?áp C?u,,
2993,6,217,Ph??ng,H?p L?nh,,
2998,6,217,Ph??ng,Kinh B?c,,
3000,6,217,Ph??ng,Ninh Xá,,
3001,6,217,Ph??ng,Phong Khê,,
3002,6,217,Ph??ng,Su?i Hoa,,
3003,6,217,Ph??ng,Th? C?u,,
3005,6,217,Ph??ng,V?n An,,
3007,6,217,Ph??ng,V? An,,
3011,6,218,Xã,Cao ??c,,
3015,6,218,Th? tr?n,Gia Bình,,
3017,6,218,Xã,Lãng Ngâm,,
3018,6,218,Xã,Nhân Th?ng,,
3021,6,218,Xã,Thái B?o,,
3022,6,218,Xã,V?n Ninh,,
3023,6,218,Xã,Xuân Lai,,
3024,6,219,Xã,An Th?nh,,
3032,6,219,Xã,Qu?ng Phú,,
3035,6,219,Xã,Trung Chính,,
3040,6,220,Xã,Cách Bi,,
3041,6,220,Xã,Châu Phong,,
3042,6,220,Xã,Chi L?ng,,
3043,6,220,Xã,??i Xuân,,
3044,6,220,Xã,?ào Viên,,
3047,6,220,Xã,M? ??o,,
3048,6,220,Xã,Ng?c Xá,,
3050,6,220,Th? tr?n,Ph? M?i,,
3051,6,220,Xã,Phù Lãng,,
3052,6,220,Xã,Phù L??ng,,
3053,6,220,Xã,Ph??ng Li?u,,
3054,6,220,Xã,Ph??ng Mao,,
3057,6,220,Xã,Vi?t Th?ng,,
3058,6,220,Xã,Yên Gi?,,
3060,6,221,Xã,??i ??ng Thành,,
3068,6,221,Xã,Ngh?a ??o,,
3070,6,221,Xã,Nguy?t ??c,,
3073,6,221,Xã,Song Li?u,,
3075,6,221,Xã,Tr?m L?,,
3076,6,221,Xã,Trí Qu?,,
3078,6,222,Xã,C?nh H?ng,,
3082,6,222,Xã,L?c V?,,
3083,6,222,Xã,Liên Bão,,
3085,6,222,Xã,Minh ??o,,
3086,6,222,Xã,N?i Du?,,
3088,6,222,Xã,Phú Lâm,,
3089,6,222,Xã,Tân Chi,,
3091,6,222,Xã,Vi?t ?oàn,,
3105,6,224,Th? tr?n,Ch?,,
3107,6,224,Xã,?ông Th?,,
3108,6,224,Xã,?ông Ti?n,,
3110,6,224,Xã,Hòa Ti?n,,
3112,6,224,Xã,Tam ?a,,
3115,6,224,Xã,Trung Ngh?a,,
3116,6,224,Xã,V?n Môn,,
3119,47,225,Th? tr?n,Ba Ch?,,
3121,47,225,Xã,??n ??c,,
3122,47,225,Xã,L??ng Mông,,
3123,47,225,Xã,Minh C?m,,
3125,47,225,Xã,Thanh Lâm,,
3126,47,225,Xã,Thanh S?n,,
3127,47,226,Th? tr?n,Bình Liêu,,
3131,47,226,Xã,Húc ??ng,,
3135,47,227,Ph??ng,C?m Bình,,
3136,47,227,Ph??ng,C?m ?ông,,
3138,47,227,Ph??ng,C?m Phú,,
3139,47,227,Ph??ng,C?m S?n,,
3141,47,227,Ph??ng,C?m Th?ch,,
3142,47,227,Ph??ng,C?m Thành,,
3143,47,227,Ph??ng,C?m Th?nh,,
3145,47,227,Ph??ng,C?m Trung,,
3149,47,227,Ph??ng,Mông D??ng,,
3154,47,228,Xã,Thanh Lân,,
3156,47,229,Th? tr?n,??m Hà,,
3158,47,229,Xã,D?c Yên,,
3159,47,229,Xã,Qu?ng An,,
3162,47,229,Xã,Qu?ng Tân,,
3186,47,231,Ph??ng,B?ch ??ng,,
3187,47,231,Ph??ng,Bãi Cháy,,
3189,47,231,Ph??ng,Cao Xanh,,
3190,47,231,Ph??ng,??i Yên,,
3192,47,231,Ph??ng,Hà Khánh,,
3194,47,231,Ph??ng,Hà L?m,,
3197,47,231,Ph??ng,Hà Tu,,
3198,47,231,Ph??ng,H?ng Gai,,
3201,47,231,Ph??ng,Hùng Th?ng,,
3202,47,231,Ph??ng,Tr?n H?ng ??o,,
3206,47,232,Xã,Cái Chiên,,
3208,47,232,Xã,???ng Hoa,,
3210,47,232,Xã,Qu?ng Chính,,
3212,47,232,Xã,Qu?ng ??c,,
3213,47,232,Th? tr?n,Qu?ng Hà,,
3214,47,232,Xã,Qu?ng Long,,
3216,47,232,Xã,Qu?ng Phong,,
3217,47,232,Xã,Qu?ng S?n,,
3239,47,234,Ph??ng,H?i Hoà,,
3241,47,234,Xã,H?i Ti?n,,
3242,47,234,Xã,H?i Xuân,,
3248,47,234,Ph??ng,Trà C?,,
3249,47,234,Ph??ng,Tr?n Phú,,
3250,47,234,Xã,V?n Ninh,,
3274,47,236,Xã,?i?n Xá,,
3280,47,236,Xã,Phong D?,,
3281,47,236,Xã,Tiên Lãng,,
3282,47,236,Th? tr?n,Tiên Yên,,
3299,47,238,Xã,?oàn K?t,,
3300,47,238,Xã,?ông Xá,,
3301,47,238,Xã,H? Long,,
3304,47,238,Xã,Quan L?n,,
3305,47,238,Xã,Th?ng L?i,,
3310,54,239,Xã,C? L?ng,,
3312,54,239,Xã,?i?n L?,,
3313,54,239,Xã,?i?n Quang,,
3314,54,239,Xã,?i?n Th??ng,,
3332,54,240,Ph??ng,?ông S?n,,
3334,54,240,Ph??ng,Lam S?n,,
3335,54,240,Ph??ng,Ng?c Tr?o,,
3337,54,240,Xã,Quang Trung,,
3360,54,242,Xã,?ông Hoàng,,
3363,54,242,Xã,?ông Nam,,
3364,54,242,Xã,?ông Ninh,,
3365,54,242,Xã,?ông Phú,,
